databaseId	cerebroId	marvelcdbId	name	subname	type	classification	imageUrl	cardBack	traits	handSize	hitPointsFixed	hitPointsScaling	set	stage	startingThreatFixed	startingThreatScaling	accelerationFixed	accelerationScaling	acceleration	amplify	crisis	hazard	toughness	permanent	nemesisMinion	victory
69f4870b-18c9-5529-a436-02e19de7600a	45155	45155	Giant Growth		Side Scheme	Encounter	/official/45155.jpg	encounter	Superpower				En Sabah Nur		5							1	false	false	false	
37f6936b-d671-54d3-82fe-49b828f96ee3	45156	45156	Celestial Armor		Attachment	Encounter	/official/45156.jpg	encounter	Armor,Celestial				Celestial Tech										false	false	false	
bc8191ba-94e8-596c-b797-4065b2edd63f	45157	45157	Celestial Weapon		Attachment	Encounter	/official/45157.jpg	encounter	Celestial,Weapon				Celestial Tech										false	false	false	
c297ff6f-44f3-5393-a54e-b8050aa217b9	45158	45158	Celestial Tech		Treachery	Encounter	/official/45158.jpg	encounter					Celestial Tech										false	false	false	
3b524d41-26c0-535e-8a79-539d358a3480	45159	45159	Ozymandias		Minion	Encounter	/official/45159.jpg	encounter	Clan Akkaba,Elite		6		Clan Akkaba										true	false	true	
8dc3e2e6-2392-5eb3-ab20-f24cba97a582	45160	45160	Scarab		Minion	Encounter	/official/45160.jpg	encounter	Clan Akkaba		5		Clan Akkaba										false	false	true	
eedcbd12-1b47-5352-9d64-f05031b4a64a	45161	45161	Clan Akkaba Zealot		Minion	Encounter	/official/45161.jpg	encounter	Clan Akkaba		3		Clan Akkaba										false	false	false	
9a6f845b-f075-535c-bf6e-c849b43500ad	45162	45162	Tyrant Worship		Treachery	Encounter	/official/45162.jpg	encounter					Clan Akkaba										false	false	false	
ed8ba784-fccd-5b70-af65-3ec58f13ebd9	45163	45163	Ancient Ritual		Side Scheme	Encounter	/official/45163.jpg	encounter					Clan Akkaba		5								false	true	false	
6e104fd5-5415-50af-bb28-b7e2dcc2bf44	45164	45164	Agent of Apocalypse		Minion	Encounter	/official/45164.jpg	encounter	Clan Akkaba		3		Age of Apocalypse										false	false	true	
b1c2f0df-07d9-54bb-b57d-92793ed712e0	45165	45165	Worldwide Crisis		Treachery	Encounter	/official/45165.jpg	encounter					Age of Apocalypse										false	false	false	
70f02a4f-87fa-5718-a450-7a0a63eaa274	45166A	45166a	Liberate the Seattle Core		Side Scheme	Encounter	/official/45166A.jpg	multi_sided	Mission				Mission			5							false	false	false	
70f02a4f-87fa-5718-a450-7a0a63eaa274	45166B	45166b	Liberate the Seattle Core		Side Scheme	Encounter	/official/45166B.jpg	multi_sided	Finished				Mission		-1								false	false	false	
264b0fdd-5dbf-57b7-9e7c-972b2bf0f3d8	45167A	45167a	Evacuate Survivors		Side Scheme	Encounter	/official/45167A.jpg	multi_sided	Mission				Mission			5							false	false	false	
264b0fdd-5dbf-57b7-9e7c-972b2bf0f3d8	45167B	45167b	Evacuate Survivors		Side Scheme	Encounter	/official/45167B.jpg	multi_sided	Finished				Mission		-1								false	false	false	
2a894e58-82b9-5c7f-9e1f-2d9cc109168c	45168A	45168a	Sabotage the Sea Wall		Side Scheme	Encounter	/official/45168A.jpg	multi_sided	Mission				Mission			5							false	false	false	
2a894e58-82b9-5c7f-9e1f-2d9cc109168c	45168B	45168b	Sabotage the Sea Wall		Side Scheme	Encounter	/official/45168B.jpg	multi_sided	Finished				Mission		-1								false	false	false	
0be33344-8bc3-58ca-ba9e-cb7bfda55d96	45169A	45169a	Find Lost Mutants		Side Scheme	Encounter	/official/45169A.jpg	multi_sided	Mission				Mission			5							false	false	false	
0be33344-8bc3-58ca-ba9e-cb7bfda55d96	45169B	45169b	Find Lost Mutants		Side Scheme	Encounter	/official/45169B.jpg	multi_sided	Finished				Mission		-1								false	false	false	
a5c6fbb8-a798-5324-beb9-14587c9ff0b3	45170A	45170a	Protect the Professor		Side Scheme	Encounter	/official/45170A.jpg	multi_sided	Mission				Mission			5							false	false	false	
a5c6fbb8-a798-5324-beb9-14587c9ff0b3	45170B	45170b	Protect the Professor		Side Scheme	Encounter	/official/45170B.jpg	multi_sided	Finished				Mission		-1								false	false	false	
be736549-a987-5a9a-8cd5-bb2f4690c79a	45171A	45171a	Mission Team		Support	Basic	/official/45171A.jpg	multi_sided	Mission				Campaign (Age of Apocalypse)										false	false	false	
be736549-a987-5a9a-8cd5-bb2f4690c79a	45171B	45171b	Mission Team		Support	Basic	/official/45171B.jpg	multi_sided	Finished				Campaign (Age of Apocalypse)										false	false	false	
2d2d2e42-6400-58d5-bb76-c745a366d7b6	45172	45172	Destiny	Irene Adler	Ally	Basic	/official/45172.jpg	player	X-Men		3		Campaign (Age of Apocalypse)										false	false	false	
1c395bd3-ad2f-5000-b9ca-dceb596f56e0	45173	45173	Blink	Clarice Ferguson	Ally	Basic	/official/45173.jpg	player	X-Men		3		Campaign (Age of Apocalypse)										false	false	false	
213099b6-1096-53e8-9079-661c18b7ba46	45174	45174	Morph	Kevin Sydney	Ally	Basic	/official/45174.jpg	player	X-Men		3		Campaign (Age of Apocalypse)										false	false	false	
e0d57a70-731e-52d5-8344-062fbe7cb372	45175	45175	X-Man	Nate Gray	Ally	Basic	/official/45175.jpg	player	X-Men		3		Campaign (Age of Apocalypse)										false	false	false	
c60d565e-0b09-5274-b1ae-5f8f0824b364	45176	45176	Desperate Measures		Upgrade	Basic	/official/45176.jpg	player					Campaign (Age of Apocalypse)										false	false	false	
0cd33f61-0f1f-53e4-8b8e-f2c82920d370	45177	45177	North American Sea Wall		Side Scheme	Encounter	/official/45177.jpg	encounter					Campaign (Age of Apocalypse)		2	2							false	false	false	2
2d5fac31-dad6-5269-adc9-4fc6efa40591	45178	45178	Panicked Refugees		Obligation	Encounter	/official/45178.jpg	encounter					Campaign (Age of Apocalypse)						1				false	false	false	
f70e9fa5-5f2a-5b85-8e59-21c5e3123bf9	45179A	45179a	Mister Sinister		Minion	Encounter	/official/45179A.jpg	multi_sided	Elite,Overseer			5	Overseer										false	false	true	5
f70e9fa5-5f2a-5b85-8e59-21c5e3123bf9	45179B	45179b	Mister Sinister		Minion	Encounter	/official/45179B.jpg	multi_sided	Elite,Prelate			5	Prelates										true	false	true	3
31e8f2a1-1bd3-5ecd-a701-68ea671c3a99	45180A	45180a	The Shadow King		Minion	Encounter	/official/45180A.jpg	multi_sided	Elite,Overseer			5	Overseer										false	false	true	5
31e8f2a1-1bd3-5ecd-a701-68ea671c3a99	45180B	45180b	The Shadow King		Minion	Encounter	/official/45180B.jpg	multi_sided	Elite,Prelate			5	Prelates										true	false	true	3
2eefb239-9068-501e-98a6-e933a560a260	45181A	45181a	Abyss		Minion	Encounter	/official/45181A.jpg	multi_sided	Elite,Overseer			5	Overseer										false	false	false	5
2eefb239-9068-501e-98a6-e933a560a260	45181B	45181b	Abyss		Minion	Encounter	/official/45181B.jpg	multi_sided	Elite,Prelate			5	Prelates										true	false	false	3
2cf2e0ea-2ce5-56c3-af6a-8eda8204cdab	45182A	45182a	Sugar Man		Minion	Encounter	/official/45182A.jpg	multi_sided	Elite,Overseer			5	Overseer										false	false	false	5
2cf2e0ea-2ce5-56c3-af6a-8eda8204cdab	45182B	45182b	Sugar Man		Minion	Encounter	/official/45182B.jpg	multi_sided	Elite,Prelate			5	Prelates										true	false	false	3
f0c9b0b6-8c76-5037-b09a-b79e781801ee	45183A	45183a	Mikhail Rasputin		Minion	Encounter	/official/45183A.jpg	multi_sided	Elite,Overseer			5	Overseer										false	false	false	5
f0c9b0b6-8c76-5037-b09a-b79e781801ee	45183B	45183b	Mikhail Rasputin		Minion	Encounter	/official/45183B.jpg	multi_sided	Elite,Prelate			5	Prelates										true	false	false	3
d61f4f92-c4a8-5ba8-ba03-5977608c32cd	45184A	45184a	Apocalypse		Villain	Encounter	/official/45184A.jpg	multi_sided	Mutant,Biomorph			16	En Sabah Nur	I									false	false	false	
d61f4f92-c4a8-5ba8-ba03-5977608c32cd	45184B	45184b	Apocalypse		Villain	Encounter	/official/45184B.jpg	multi_sided	Mutant,Cyberpath			16	En Sabah Nur	I									false	false	false	
d61f4f92-c4a8-5ba8-ba03-5977608c32cd	45184C	45184c	Apocalypse		Villain	Encounter	/official/45184C.jpg	multi_sided	Mutant,Giant			16	En Sabah Nur	I									false	false	false	
fd8021b1-b523-557b-8edf-956bca274dd5	45185A	45185a	Apocalypse		Villain	Encounter	/official/45185A.jpg	multi_sided	Mutant,Biomorph			20	En Sabah Nur	II									false	false	false	
fd8021b1-b523-557b-8edf-956bca274dd5	45185B	45185b	Apocalypse		Villain	Encounter	/official/45185B.jpg	multi_sided	Mutant,Cyberpath			20	En Sabah Nur	II									false	false	false	
fd8021b1-b523-557b-8edf-956bca274dd5	45185C	45185c	Apocalypse		Villain	Encounter	/official/45185C.jpg	multi_sided	Mutant,Giant			20	En Sabah Nur	II									false	false	false	
3f697d66-bbd7-5343-b6fb-6cb740463ab1	45186A	45186a	Apocalypse		Villain	Encounter	/official/45186A.jpg	multi_sided	Mutant,Biomorph			24	En Sabah Nur	III									false	false	false	
3f697d66-bbd7-5343-b6fb-6cb740463ab1	45186B	45186b	Apocalypse		Villain	Encounter	/official/45186B.jpg	multi_sided	Mutant,Cyberpath			24	En Sabah Nur	III									false	false	false	
3f697d66-bbd7-5343-b6fb-6cb740463ab1	45186C	45186c	Apocalypse		Villain	Encounter	/official/45186C.jpg	multi_sided	Mutant,Giant			24	En Sabah Nur	III									false	false	false	
8cd74624-d74e-5b77-911d-ecb3c38891a3	46001A	46001a	Iceman	Bobby Drake	Hero	Hero	/official/46001A.jpg	multi_sided	Ice,X-Men	5	11		Iceman										false	false	false	
8cd74624-d74e-5b77-911d-ecb3c38891a3	46001B	46001b	Bobby Drake	Iceman	Alter-Ego	Hero	/official/46001B.jpg	multi_sided	Mutant	6	11		Iceman										false	false	false	
491e1270-4984-5c9b-8984-73b22af02eea	46002	46002	Frostbite		Upgrade	Hero	/official/46002.jpg	player	Condition,Ice				Frostbite										false	true	false	
17562527-8bc6-5316-aff6-7f1913247d7d	46003	46003	Snow Clone		Ally	Hero	/official/46003.jpg	player	Ice,X-Men		2		Iceman										false	false	false	
66c7745e-8e36-5dab-9ba0-ebd2a28a411d	46004	46004	Power Belt		Upgrade	Hero	/official/46004.jpg	player	Item,Tech				Iceman										false	false	false	
cc667753-8fbb-589b-94a5-d4136a67d11e	46005	46005	Cryokinetic Perception		Upgrade	Hero	/official/46005.jpg	player	Superpower				Iceman										false	false	false	
a11979bd-c705-5c81-98bc-eb30b98f675e	46006	46006	Ice Slide		Upgrade	Hero	/official/46006.jpg	player	Ice,Superpower				Iceman										false	false	false	
f4bbbd7b-da61-5a3c-ae1b-c30936c3aa7d	46007	46007	Frozen Solid		Upgrade	Hero	/official/46007.jpg	player	Condition,Ice				Iceman										false	false	false	
a9e21c67-5d07-5b19-8d7c-8d52a56bf991	46008	46008	Ice Wall		Support	Hero	/official/46008.jpg	player	Ice				Iceman										false	false	false	
4e83b577-ff91-582f-8736-151a644e5897	46009	46009	Arctic Attack		Event	Hero	/official/46009.jpg	player	Attack,Ice,Superpower				Iceman										false	false	false	
e3a28484-1037-5f21-a306-3c7fe4eac65b	46010	46010	Ice Blast		Event	Hero	/official/46010.jpg	player	Ice,Superpower				Iceman										false	false	false	
150467c6-0763-5d34-87e8-465f4d296530	46011	46011	Chill Out!		Event	Hero	/official/46011.jpg	player	Ice,Superpower,Thwart				Iceman										false	false	false	
27d5f2a6-ca75-5c5d-941c-2cc1f63cb011	46012	46012	Shark-Girl	Iara Dos Santos	Ally	Aggression	/official/46012.jpg	player	X-Men		2												false	false	false	
91cd1e34-1ef4-54a9-8e47-1f1c41c9b13b	46013	46013	Glob	Robert Herman	Ally	Aggression	/official/46013.jpg	player	X-Men		3												false	false	false	
ab1c3149-9598-598c-926e-f8760de36bf3	46014	46014	Suppressing Fire		Upgrade	Aggression	/official/46014.jpg	player	Tactic														false	false	false	
98634a0d-8e70-5031-8afb-1451d8ff1a71	46015	46015	Surprise Move		Event	Aggression	/official/46015.jpg	player	Tactic														false	false	false	
9be37ccb-d6cf-57da-9689-c3684c368677	46016	46016	Take That!		Event	Aggression	/official/46016.jpg	player	Attack														false	false	false	
c214d12f-e83c-534d-a664-a0d62e076dc9	46017	46017	Looking for Trouble		Event	Aggression	/official/46017.jpg	player	Thwart														false	false	false	
415ae42d-d9c2-53ff-bb52-c32e35902306	46018	46018	Keep Up the Pressure		Player Side Scheme	Aggression	/official/46018.jpg	player															false	false	false	0
deb7a874-a686-5814-b1eb-5342b736afae	46019	46019	Shadowcat	Kitty Pryde	Ally	Basic	/official/46019.jpg	player	X-Men		3								1	1	1	1	false	false	false	
d0cf7a51-3df8-5771-adf1-5589372002e1	46020	46020	Beak	Barnell Bohusk	Ally	Basic	/official/46020.jpg	player	X-Men		2												false	false	false	
d8e0e960-5a43-54da-8044-d7b99a5b492d	46021	46021	Team-Building Exercise		Support	Basic	/official/46021.jpg	player															false	false	false	
bdaf95c5-a5ad-502d-a075-d117b48bc2dc	46022	46022	Recuperation		Event	Basic	/official/46022.jpg	player															false	false	false	
753ce3d5-5f2c-5cc0-be6f-105189fb8573	46023	46023	The Power in All of Us		Resource	Basic	/official/46023.jpg	player															false	false	false	
7ba5bfd5-6cdf-5443-b75e-ac1b1cb2c2c2	46024	46024	Hot-Headed		Obligation	Encounter	/official/46024.jpg	encounter					Iceman										false	false	false	
726dab88-199a-558f-9674-b9361cdeb731	46025	46025	Pyro		Minion	Encounter	/official/46025.jpg	encounter	Brotherhood of Mutants		4		Iceman Nemesis										false	false	true	
2737960d-d679-5cb7-a1e7-fd390c189007	46026	46026	Playing with Fire		Side Scheme	Encounter	/official/46026.jpg	encounter					Iceman Nemesis		3				1				false	false	false	
6bc72fd6-f4d1-5cce-8398-ca734679337e	46027	46027	Pyro's Flamethrower		Attachment	Encounter	/official/46027.jpg	encounter	Weapon				Iceman Nemesis										false	false	false	
417f88ba-d0b9-5281-9987-264e1d8205b9	46028	46028	Burn!		Treachery	Encounter	/official/46028.jpg	encounter					Iceman Nemesis										false	false	false	
13aeea9b-c1fd-522c-819a-4f4ed162365c	46029	46029	Sauron		Treachery	Encounter	/official/46029.jpg	encounter	Brotherhood of Mutants		6		Sauron										false	false	false	
522bf826-a612-56bf-8eb2-3ccebf9e0145	46030	46030	Sauron Lives!		Side Scheme	Encounter	/official/46030.jpg	encounter					Sauron		3						1		false	false	false	
3401b8ec-a8c7-503a-87cd-7e250d3acb6e	46031	46031	Life Drain		Attachment	Encounter	/official/46031.jpg	encounter	Superpower				Sauron										false	false	false	
e4e79e99-5b7d-5e06-9d08-b30efe485680	46032	46032	The Eye of Sauron		Treachery	Encounter	/official/46032.jpg	encounter					Sauron										false	false	false	
326e241a-ecd8-5e0a-89bd-11a8f5b98756	47001A	47001a	Jubilee	Jubilation Lee	Hero	Hero	/official/47001A.jpg	multi_sided	X-Men	5	9		Jubilee										false	false	false	
326e241a-ecd8-5e0a-89bd-11a8f5b98756	47001B	47001b	Jubilation Lee	Jubilee	Alter-Ego	Hero	/official/47001B.jpg	multi_sided	Mutant	6	9		Jubilee										false	false	false	
b89adfc1-9c8d-561f-9e00-3ae95d70786f	47002	47002	Wolverine	Logan	Ally	Hero	/official/47002.jpg	player	X-Men		4		Jubilee										false	false	false	
93f741ac-9e29-5502-9cd5-00b320553ff2	47003	47003	Shopping Spree		Player Side Scheme	Hero	/official/47003.jpg	player					Jubilee		2								false	false	false	
e451d8e0-6fa0-5725-b085-abb8ab92c25a	47004	47004	Jubilee's Coat		Upgrade	Hero	/official/47004.jpg	player	Item				Jubilee										false	false	false	
44c1465a-696d-5d4f-9400-bbb516b13774	47005	47005	Jubilee's Sunglasses		Upgrade	Hero	/official/47005.jpg	player	Item				Jubilee										false	false	false	
939f236d-4056-5479-8992-4b0d61fc1afc	47006	47006	Blinding Flash		Event	Hero	/official/47006.jpg	player	Superpower				Jubilee										false	false	false	
90473717-8de3-5ab5-8d99-ebf9035c2933	47007A	47007a	Firecracker		Event	Hero	/official/47007A.jpg	player	Attack,Superpower				Jubilee										false	false	false	
4f4f92c5-2ac3-5971-8393-f44279e069d5	47007B	47007b	Firecracker		Event	Hero	/official/47007B.jpg	player	Attack,Superpower				Jubilee										false	false	false	
8d305093-48dd-5ff1-bed7-2fda97c1083d	47007C	47007c	Firecracker		Event	Hero	/official/47007C.jpg	player	Attack,Superpower				Jubilee										false	false	false	
980d57ce-bfb6-5fe7-8bfb-257fa11f25d5	47008A	47008a	Flash of Light		Event	Hero	/official/47008A.jpg	player	Superpower,Thwart				Jubilee										false	false	false	
a534b95e-e235-5458-b580-2e31ab5f10d9	47008B	47008b	Flash of Light		Event	Hero	/official/47008B.jpg	player	Superpower,Thwart				Jubilee										false	false	false	
c730b77e-1f5f-5a58-8acd-aa7a53e2aee9	47008C	47008c	Flash of Light		Event	Hero	/official/47008C.jpg	player	Superpower,Thwart				Jubilee										false	false	false	
22c81b83-4500-562d-9e98-251c582d60bd	47009	47009	Grand Finale		Event	Hero	/official/47009.jpg	player	Attack,Superpower				Jubilee										false	false	false	
35eba973-3ec7-5d94-8d41-42dfe8ecd5ae	47010A	47010a	Plasmoid Energy		Resource	Hero	/official/47010A.jpg	player					Jubilee										false	false	false	
53f42b24-2a28-5072-b048-3cc256178da8	47010B	47010b	Plasmoid Energy		Resource	Hero	/official/47010B.jpg	player					Jubilee										false	false	false	
45003965-4f54-5b20-a58e-4a80e25376d3	47010C	47010c	Plasmoid Energy		Resource	Hero	/official/47010C.jpg	player					Jubilee										false	false	false	
3e7f7edc-295a-51e6-a868-2f853012fc88	47011	47011	Chamber	Jono Starsmore	Ally	Justice	/official/47011.jpg	player	Psionic,X-Men		3												false	false	false	
4e2c7945-ed4a-57c3-8215-20be88dcafad	47012	47012	Husk	Paige Guthrie	Ally	Justice	/official/47012.jpg	player	X-Men		3												false	false	false	
345e4324-a0f2-5735-a6f1-076aa8da6cdd	47013	47013	Disguise		Upgrade	Justice	/official/47013.jpg	player	Item														false	false	false	
fbfdde3b-064e-5555-977c-464f2176c4b0	47014	47014	Waylay		Event	Justice	/official/47014.jpg	player	Attack														false	false	false	
621fb915-d722-52de-bb32-8ca87fa38bbe	47015	47015	Three Steps Ahead		Event	Justice	/official/47015.jpg	player	Thwart														false	false	false	
dc135f40-faa3-5728-af01-7620aff25550	47016	47016	Generation X		Player Side Scheme	Justice	/official/47016.jpg	player								3							false	false	false	0
2ecd7854-3196-55de-8661-715e4cf606fb	47017	47017	The Power of Justice		Resource	Justice	/official/47017.jpg	player															false	false	false	
bfd8b1ff-a6a9-5ae6-935b-876af5fb02fa	47018	47018	Synch	Everett Thomas	Ally	Basic	/official/47018.jpg	player	X-Men		3												false	false	false	
fbc481c3-e827-557b-9d1a-9385cf51782e	47019	47019	Cell Phone		Upgrade	Basic	/official/47019.jpg	player	Item														false	false	false	
10c41d36-ea9c-548f-8a2f-69a7dc450645	47020	47020	X-Gene		Upgrade	Basic	/official/38019.jpg	player															false	false	false	
b7a7d31e-266e-5b48-a7db-39849fc90b63	47021	47021	Multitalented		Event	Basic	/official/47021.jpg	player	Attack,Thwart														false	false	false	
d4f47c95-6508-5609-9f4f-6687ef1f98e5	47022	47022	Unlikely Duo		Event	Basic	/official/47022.jpg	player	Attack														false	false	false	
823a2044-4440-5881-bd3e-860f705c0938	47023	47023	Grounded		Obligation	Encounter	/official/47023.jpg	encounter					Jubilee										false	false	false	
1f027a7f-7102-59fa-9248-20f30cf9784a	47024	47024	Nanny		Minion	Encounter	/official/47024.jpg	encounter	Mutant		4		Jubilee Nemesis										true	false	true	
5c00eff7-34c9-577c-906d-0131868dc97c	47025	47025	Naughty Children		Side Scheme	Encounter	/official/47025.jpg	encounter					Jubilee Nemesis		2						1		false	false	false	
8568d378-975a-57ea-9020-5506173b4908	47026	47026	Battle Suit		Attachment	Encounter	/official/47026.jpg	encounter	Armor				Jubilee Nemesis										false	false	false	
f864626f-6a28-5f73-aa7b-42c7be15630d	47027	47027	"""Lost"" Child"		Attachment	Encounter	/official/47027.jpg	encounter	Armor				Jubilee Nemesis										false	false	false	
74e4728d-123d-526b-a058-b5ef155ca95c	47028	47028	Mutant Mayhem		Event	Leadership	/official/47028.jpg	player															false	false	false	
69e632a6-c24b-56bc-b019-d65145a92613	47029	47029	Serve and Protect		Event	Protection	/official/47029.jpg	player															false	false	false	
7746bf4a-4d88-5d03-8e5d-535b9e830f77	47030	47030	Arcade		Minion	Encounter	/official/47030.jpg	encounter	Assassin		3		Arcade										false	false	true	
0db315f2-0b25-528c-b3f8-efe35aa6c856	47031	47031	Welcome to Murderworld		Side Scheme	Encounter	/official/47031.jpg	encounter	Trap!				Arcade		2	1						1	false	false	false	
7eeae270-58f9-5525-bded-528bdbcc8f65	47032	47032	Arcade's Funhouse		Side Scheme	Encounter	/official/47032.jpg	encounter	Trap!				Arcade		2	1				1			false	false	false	
23b12304-9c34-52f0-8305-65f00bc21b51	47033	47033	Hall of Mirrors		Side Scheme	Encounter	/official/47033.jpg	encounter	Trap!				Arcade		2	1					1		false	false	false	
d9b39ab6-6b53-5d90-81c9-cb929a582736	47034	47034	Elaborate Trap		Treachery	Encounter	/official/47034.jpg	encounter					Arcade										false	false	false	
248cdb38-7345-5a42-bdd2-a31602b9bab6	48001A	48001a	Nightcrawler	Kurt Wagner	Hero	Hero	/official/48001A.jpg	multi_sided	X-Men	5	9		Nightcrawler										false	false	false	
248cdb38-7345-5a42-bdd2-a31602b9bab6	48001B	48001b	Kurt Wagner	Nightcrawler	Alter-Ego	Hero	/official/48001B.jpg	multi_sided	Mutant	6	9		Nightcrawler										false	false	false	
782f49c8-53e1-5b8e-97d8-fc52d9ef69a5	48002	48002	Daytripper	Amanda Sefton	Ally	Hero	/official/48002.jpg	player	Mystic		2		Nightcrawler										false	false	false	
5ca7e2e8-bd53-502f-aa31-438c6da3dd42	48003	48003	Kurt's Chapel		Support	Hero	/official/48003.jpg	player	Location				Nightcrawler										false	false	false	
dbf42ac2-b912-5b19-9b6a-ada826d47af2	48004	48004	Kurt's Cutlasses		Upgrade	Hero	/official/48004.jpg	player	Weapon				Nightcrawler										false	false	false	
395b34a5-972a-5cb5-b309-800cec9fad4c	48005	48005	Prehensile Tail		Upgrade	Hero	/official/48005.jpg	player	Superpower				Nightcrawler										false	false	false	
16a24998-0810-5a8d-be56-72cd30d644ce	48006	48006	Bamf!		Upgrade	Hero	/official/48006.jpg	player					Nightcrawler										false	false	false	
36fcd5a3-6be4-5146-9dc8-7e7ef4884332	48007	48007	'Port and Punch		Event	Hero	/official/48007.jpg	player	Attack,Superpower				Nightcrawler										false	false	false	
1e4fd16e-c223-51fb-8362-99ee3dd9222c	48008	48008	Teleport Drop		Event	Hero	/official/48008.jpg	player	Attack,Superpower				Nightcrawler										false	false	false	
219efeff-9330-5ece-b723-0ec123c0cbc3	48009	48009	Scout Ahead		Event	Hero	/official/48009.jpg	player	Superpower,Thwart				Nightcrawler										false	false	false	
f3366103-4453-554b-bfed-bd676f76b8de	48010	48010	'Port Away		Event	Hero	/official/48010.jpg	player	Superpower				Nightcrawler										false	false	false	
ed015f15-9083-5791-b07c-81362689c7ec	48011	48011	Tally Ho!		Event	Hero	/official/48011.jpg	player	Defense,Superpower				Nightcrawler										false	false	false	
67723238-e07d-5a5b-a0c9-c07fcc088400	48012	48012	Rogue	Anna Marie	Ally	Protection	/official/48012.jpg	player	X-Men		3												false	false	false	
306a15a3-33e6-5d3d-89d4-3b3b51e0e6bc	48013	48013	Northstar	Jean-Paul Beaubier	Ally	Protection	/official/48013.jpg	player	X-Men		3												false	false	false	
3837028e-8bf8-5b46-b530-d22e3a2d5a3a	48014	48014	Change of Fortune		Upgrade	Protection	/official/48014.jpg	player															false	false	false	
546963b2-6c43-5a69-b46a-126e02eb7009	48015	48015	Under Control		Upgrade	Protection	/official/48015.jpg	player	Tactic														false	false	false	
6b8accb3-0e6f-5ea8-a053-9c25f81bc49b	48016	48016	"""Come Get Me, Bub!"""		Event	Protection	/official/48016.jpg	player	Tactic														false	false	false	
f55112ac-41fa-5f59-8587-83433305c060	48017	48017	Powerful Punch		Event	Protection	/official/32014.jpg	player	Attack,Defense														false	false	false	
8aa03451-ad8a-5ebe-b8d0-2150eee513bf	48018	48018	Riposte		Event	Protection	/official/48018.jpg	player	Defense														false	false	false	
20bae278-4f73-578c-9645-7103f24e5a1d	48019	48019	The Power of Protection		Resource	Protection	/official/48019.jpg	player															false	false	false	
16773c2b-912e-59aa-a782-83b5a91e219b	48020	48020	Astonishing X-Men		Player Side Scheme	Protection	/official/48020.jpg	player															false	false	false	0
88be3d2c-97cc-50f5-bdcc-a7e0148b1939	48021	48021	Gambit	Remy LeBeau	Ally	Basic	/official/48021.jpg	player	Thief,X-Men		3												false	false	false	
ffa0c0b9-4637-5760-914c-36d8a315931d	48022	48022	Moira MacTaggert		Support	Basic	/official/38018.jpg	player	Persona														false	false	false	
6c1f758d-4294-5698-88b2-341d389032a3	48023	48023	Energy		Resource	Basic	/official/01088.jpg	player															false	false	false	
77848f0f-3618-524a-afeb-fe5d7726421c	48024	48024	Genius		Resource	Basic	/official/01089.jpg	player															false	false	false	
f5be8d53-524d-5864-9c19-c9c7fe596d8f	48025	48025	Strength		Resource	Basic	/official/01090.jpg	player															false	false	false	
d5646437-ad91-57da-a80c-6c35be9b0b00	48026	48026	Crisis of Faith		Obligation	Encounter	/official/48026.jpg	encounter					Nightcrawler										false	false	false	
9ba59b04-6d33-5575-a8c6-f7f7058e9fd0	48027	48027	Azazel		Minion	Encounter	/official/48027.jpg	encounter	Elite,Neyaphem		3		Nightcrawler Nemesis										false	false	true	
e467657d-ebce-52e7-9907-b5ef6ab469b8	48028	48028	Brimstone Dimension		Side Scheme	Encounter	/official/48028.jpg	encounter					Nightcrawler Nemesis		5							1	false	false	false	
5ab718fe-f5cf-554c-ae41-32fba8f1d659	48029	48029	Azazel's Sword		Attachment	Encounter	/official/48029.jpg	encounter	Weapon				Nightcrawler Nemesis										false	false	false	
1c0135b2-4c29-54a5-a9c7-7a7fbf273513	48030	48030	Brimstone Strike		Treachery	Encounter	/official/48030.jpg	encounter					Nightcrawler Nemesis										false	false	false	
73526ec2-67c2-553d-b727-c430949ae4b9	48031	48031	Combine Forces		Event	Aggression	/official/48031.jpg	player															false	false	false	
d3a190f4-e19a-5de1-af08-718f68c4af67	48032	48032	Gunboat Diplomacy		Event	Justice	/official/48032.jpg	player	Attack,Thwart														false	false	false	
5daf89a7-d39d-5d39-a628-10f069053519	48033	48033	The Crazy Gang		Side Scheme	Encounter	/official/48033.jpg	encounter					Crazy Gang			2			1				false	false	false	
25024d91-ccd6-51fc-b956-9e2c0f4eafab	48034	48034	Queen of Hearts		Minion	Encounter	/official/48034.jpg	encounter	Criminal,Queen		4		Crazy Gang										false	false	true	
f9bf6934-cbf3-5780-a4c8-3f1b60a27d29	48035	48035	Jester		Minion	Encounter	/official/48035.jpg	encounter	Criminal		5		Crazy Gang										false	false	false	
7ec75000-2e4f-5c31-9fe4-f158cc244c49	48036	48036	Executioner		Minion	Encounter	/official/48036.jpg	encounter	Criminal		4		Crazy Gang										false	false	false	
bbdf0bd2-8b62-507e-b36b-9938ca6eecd9	48037	48037	Tweedledope		Minion	Encounter	/official/48037.jpg	encounter	Brute,Criminal		6		Crazy Gang										false	false	false	
0acd23a4-7549-5dfe-a224-82ce59e065f5	48038	48038	"""Off with His Head!"""		Treachery	Encounter	/official/48038.jpg	encounter					Crazy Gang										false	false	false	
bb443c23-2ec2-52f4-8dff-9c10e029fae6	49001A	49001a	Magneto	Erik Lehnsherr	Hero	Hero	/official/49001A.jpg	multi_sided	X-Men	5	10		Magneto										false	false	false	
